text,label
"Magath says Bayern honeymoon is over after poor start Bayern Munich coach Felix Magath, who criticised his new players for the time they spent putting on hair gel, warned on Friday that his honeymoon period is over and he plans to get tougher with the squad.",Sport
Shot at wrong target costs rifleman gold Matthew Emmons is a trained accountant but he got his numbers terribly wrong yesterday. The American sharpshooter was just one shot away from a second Olympic gold medal when he fired at the wrong target in the final round.,Sport
"Curfew in protest-hit Afghan city A curfew is put on the Afghan city of Herat after protests at the sacking of its former governor, TV reports say.",Politics
"'All Aboard' France's Artouste Express, France's highest-altitude train (AFP) AFP - Eighty years ago the Artouste train in the French Pyrenees transported workers and materiel to build a dam at 2000 meters (6500 feet) altitude, but today it ferries tourists for a sometimes hair-raising ride along one of Europe's highest rail lines.",Politics
"China Reports Births of Two Giant Pandas BEIJING - For pandas, it's practically a baby boom. Two giant pandas were born this week, and mothers and cubs were doing fine, the official Xinhua News Agency reported Wednesday...",Politics
Souness set for Newcastle Blackburn have confirmed Souness has left Ewood Park and the BBC has confirmed he has agreed terms to succeed Sir Bobby Robson. Newcastle had targeted Birmingham #39;s Steve Bruce and Aston Villa manager David ,Sport
"Hoddle confirmed as Wolves boss The 47-year-old former England coach was unveiled today, bringing to an end Wolves month-long search for a successor to Dave Jones.",Sport
China party chief rules out full democracy Chinese Communist Party chief Hu Jintao called for parliament to take a stronger watchdog role on the eve of a key leadership meeting but ruled out Western-style democracy ,Politics
"Sindelar takes early lead with 5-under 66 at rain-delayed Canadian Joey Sindelar had to wait five hours for the Canadian Open to get started Thursday, which was nothing compared with the five weeks he had to wait for his game to show up.",Sport
Arsenal equal record Arsenal matched Nottingham Forest #39;s record of 42 consecutive league games without defeat at Highbury on Sunday afternoon after defeating a stubborn Middlesbrough side in an extraordinary eight goal thriller.,Sport
Holmes hunts golden double Newly-crowned Olympic 800m champion Kelly Holmes sets her sights on a historic Olympic double.,Sport
"Argentina Wins First Olympic Gold in 52 Years  ATHENS (Reuters) - Argentina won its first Olympic gold  medal in 52 years in the soccer final Saturday, while the U.S.  women's basketball team atoned for their men's failure by  storming to victory.",Sport
"Bowa's status with Phillies is shaky Larry Bowa's time as Philadelphia Phillies' manager could be running out. General manager Ed Wade declined to give Bowa an endorsement before last night's game against the Houston Astros, saying only,  quot;He's the manager. quot; Told that comment can be interpreted many ways, Wade replied:  quot;Interpret it any way you want. quot; The fiery Bowa has come under scrutiny because the injury-plagued ...",Sport
"Europe on verge of record Ryder rout Sergio Garcia removed the flag from the 18th hole and waved it over his head. Padraig Harrington tossed his glove and cap into crowd that draped itself in European flags and sang  quot;Ole, Ole quot; from the top of his lungs.",Sport
"Crawford, Gatlin Back to Business in 200M ATHENS, Greece - Shawn Crawford was all business Tuesday morning, speeding to victory in 20.55 seconds in his first-round heat of the 200 - a sharp contrast to his antics in the early rounds of the 100. Crawford, who finished fourth in the 100 after dominating the early rounds, was joined in the second round by U.S...",Politics
"Team USA Beats Russia 2-0 in Exhibition (AP) AP - Now that the preliminaries are over, Team USA appears ready for the World Cup of Hockey.",Sport
Lemieux #39;s line powers Canada to 5-0 victory vs. Slovakia Mario Lemieux has been saying for days that he isn #39;t worried about failing to score a goal in the World Cup. Same with the many teammates who have insisted ,Sport
Powell Cancels Visit to Athens Citing Busy Schedule Secretary of State Colin Powell has canceled a visit to Greece to attend the closing ceremonies of the Athens Olympics. Greek and US officials say anti-American demonstrations in the Greek capital hours before ,Sport
"Men #39;s 400 a sweep for the US ATHENS, Greece - As Bruce Springsteen #39;s  quot;Born in the USA quot; blared over the Olympic Stadium loudspeaker Monday night, three athletes in red, white and blue began a slow victory lap.",Sport
"Singh extends lead, closes in on Woods Vijay Singh shot a 68 to widen his lead over Tiger Woods at the Deutsche Bank Championship, putting him one round from his sixth victory of the year and the No.",Sport
"Landslide Kills 15 in Taiwan After Typhoon  TAIPEI (Reuters) - At least 15 people were killed when a  landslide triggered by a fierce typhoon buried a mountain  village in Taiwan, and rescue workers were digging through  rubble on Thursday to see if there were any more victims.",Politics
"National League: Braves closing in on another crown Chipper Jones hit a three-run homer to help Atlanta overcome an early deficit last night, and the Braves reduced their magic number for clinching the NL East to eight by beating the Florida Marlins 8-1.",Sport
"Ecclestone counters courts with cash offer. Bernie Ecclestone has attempted to shrug off Monday #39;s court ruling, which found in favour of the three banks holding a 75 per cent stake in Formula One, by making a substantial cash offer to the sport #39;s ten teams in an attempt to prevent a breakaway series ",Sport
"Zambrano Takes No-Hitter Into Seventh (AP) AP - Carlos Zambrano felt so comfortable on the mound, he was convinced he was unhittable.",Sport
"Katmandu under curfew for 3rd day A shoot-on-sight curfew imposed to prevent riots and violent protests over the killing of 12 Nepalese workers in Iraq entered its third day yesterday, while officials said they were trying to recover the bodies of the slain hostages.",Politics
"French Students Face New Head Scarf Ban PARIS - Millions of French students returned to school Thursday as a new law banning Islamic head scarves from classrooms goes into effect amid demands by Islamic radicals holding two French hostages in Iraq that the law be scrapped.    Muslim leaders in France, who had largely opposed the law, urged calm for the return to class...",Politics
"Thrilling Relay Win Gets Phelps Third Gold ATHENS, Greece - Now this was a duel in the pool. With Michael Phelps leading off Tuesday night, the United States bested its top rival in the most thrilling race of the Athens Games...",Politics
Greek Athlete Tests Positive for Drugs  ATHENS (Reuters) - Greek pride was dealt another blow on  Friday when one of their athletes failed a drugs test at the  Olympics just 48 hours after its two top sprinters pulled out  of the Games in a doping scandal.,Sport
"Clark is all business on, off course In the Deutsche Bank field of 156 golfers, many are well-known, but a lot are far removed from the spotlight. Meet another of those unheralded golfers -- South African Tim Clark.",Sport
"China war games may be off China has withdrawn 3,000 soldiers from a military exercise on an island facing Taiwan, prompting speculation that Beijing may have cancelled its annual war games, the Taiwan defence ministry says.",Politics
"Zahringer Leads Field at U.S. Amateur (AP) AP - George Zahringer III is back for another shot at the U.S. Amateur. The New Yorker is one of three returning quarterfinalists for the tournament, which begins Monday at the Winged Foot Golf Club. Lee Williams of Alexander City, Ala., and Patrick Carter of Lesage, W.Va., complete the trio from last year's championship that was won by Nick Flanagan of Australia.",Sport
"Money Is Driving Moscow Makeover For decades, pilgrims to Red Square have first passed in the shadow of the stolid Moskva hotel and the elegant Manezh exhibition hall. Once they made it across the square's cobblestoned expanse, they found their view obscured by the modernist concrete hulk known as the Hotel Rossiya.",Politics
49ers #146; Beasley out till opener The cheers went up the instant Willis McGahee took the field. How's that for pressure?,Sport
